Category of Data,Table,Column,ct_name,code_iaids,meaning,Data Type eADMS,Length eADMS,short_desc,Question_Def,Code meaning,typeofchange,Change_notes
eADMS Data,Findings,findings_code,,01046320XX,Aircraft - Aircraft propeller/rotor - Main rotor drive - Main rotor gearbox,char,0,,,The component which transmits engine power to rotary motion in the main rotor mast. Includes mechanical power take-off and accessory drives but does not include the accessories such as hydraulic pumps and alternators. Includes gearbox lubricating system.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046321XX,Aircraft - Aircraft propeller/rotor - Main rotor drive - Main rotor brake,char,0,,,"The system which reduces rundown time or stops rotor rotation during engine power off conditions. Typical parts are brake, caliper, lining, seal, check valve, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046322XX,Aircraft - Aircraft propeller/rotor - Main rotor drive - Rotorcraft cooling fan system,char,0,,,"The component which provides a cooling air flow to the rotorcraft piston engine cylinders, oil coolers, etc. Typical parts are fan, shroud, blade, impeller, duct, drive belt, stator, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
Pre eADMS coding,seq_of_events,Modifier_Code,,2303,Dusk,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,2304,Night,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed, it would be coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,2305,Dark night,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
eADMS Data,Findings,findings_code,,01046330XX,Aircraft - Aircraft propeller/rotor - Main rotor drive - Main rotor trans mount,char,0,,,"The suspension system for the transmission mounting in airframe. Typical parts are suspension bars, isolation mount, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046340XX,Aircraft - Aircraft propeller/rotor - Main rotor drive - Rotor/drive indicating system,char,0,,,"The indicators, sensors/transmitters and associated systems which indicate operation or activation of rotor systems. Typical parts are tachometer, transmitter, circuit breaker, wiring harness, light, switch, indicator, needle, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046397XX,Aircraft - Aircraft propeller/rotor - Main rotor drive - Main rotor drive wiring,char,0,,,For reports indicating a problem with wiring specific to the Main Rotor Drive System.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046400XX,Aircraft - Aircraft propeller/rotor - Tail rotor - (general),char,0,,,For general reports of the rotorcraft tail rotor system reported with insufficient information to file in a more specific tail rotor system. Avoid excessive use of this code if possible.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046410XX,Aircraft - Aircraft propeller/rotor - Tail rotor - Tail rotor blade,char,0,,,"For reports of defective tail rotor blades including heating mats for anti-icing but not the anti-icing system in JASC code 3060. Also includes attachment to rotor head. Typical parts are blade, attach bolt, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046420XX,Aircraft - Aircraft propeller/rotor - Tail rotor - Tail rotor head,char,0,,,"The rotating assembly which supports the tail rotor blades. Does not include the controlling aspects which are filed in JASC code 6720. Typical parts are trunnion, fairing, damper plate, shaft, hub, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046440XX,Aircraft - Aircraft propeller/rotor - Tail rotor - Tail rotor indicating system,char,0,,,"The indicators, sensors, transmitters, and associated systems which indicates operation or activation of the tail rotor system.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
Pre eADMS coding,seq_of_events,Modifier_Code,,1278,Not deactivated,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,1279,Not deployed,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,1280,Not disconnected,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,1281,Not disengaged,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
eADMS Data,Findings,findings_code,,01046497XX,Aircraft - Aircraft propeller/rotor - Tail rotor - Tail rotor system wiring,char,0,,,For reports indicating a problem with wiring specific to the Tail Rotor System.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046500XX,Aircraft - Aircraft propeller/rotor - Tail rotor drive system - (general),char,0,,,For general reports of the tail rotor drive system reported with insufficient information to file in a more specific tail rotor drive system. Avoid excessive use of this code if possible.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046510XX,Aircraft - Aircraft propeller/rotor - Tail rotor drive system - Tail rotor drive shaft,char,0,,,"The shafts, flexible couplings and bearings, etc., from the main rotor transmission to the tail rotor assembly. Typical parts shaft, coupling, bearing, hanger, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046520XX,Aircraft - Aircraft propeller/rotor - Tail rotor drive system - Tail rotor gearbox,char,0,,,"The gearboxes which transmit engine power to the tail rotor. Includes intermediate gearboxes. Typical parts are case, seal, box, gear, spider gear, gearbox cowling and fairing, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046540XX,Aircraft - Aircraft propeller/rotor - Tail rotor drive system - Tail rotor drive ind system,char,0,,,"The indicators, sensors, transmitters, and associated systems which indicates operation or activation of the tail rotor drive system.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046597XX,Aircraft - Aircraft propeller/rotor - Tail rotor drive system - Tail rotor drive system wiring,char,0,,,For reports indicating a problem with wiring specific to the Tail Rotor Drive System.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01046700XX,Aircraft - Aircraft propeller/rotor - Rotorcraft flight control - (general),char,0,,,For general reports of rotorcraft control systems with insufficient information to file in a more specific 6700 JASC series code; or for reports which affect both main and tail rotor control systems. Avoid excessive use of this code if possible.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
Pre eADMS coding,seq_of_events,Modifier_Code,,2254,Variable wind,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,2255,Volcanic ash,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
eADMS Data,Findings,findings_code,,01057111XX,Aircraft - Aircraft power plant - Power plant - Cowl flap system (recip. only),char,0,,,"The flaps mounted in engine cowling for increased cooling air flow. Also includes the component which electrically or hydraulically actuates the cowl flaps. Typical parts are actuator, piston, seal, hinge bracket, skin, doubler, rod, rod end, lever, rivet",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057112XX,Aircraft - Aircraft power plant - Power plant - Eng air baffle sec (recip.),char,0,,,"For reports of baffles which direct cooling air flow to the engine cylinders and accessories. Does not include cylinder baffles certificated with the engine which are filed in JASC code 8530. Typical parts are baffle, shield, bracket, shroud, cooling duct",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057120XX,Aircraft - Aircraft power plant - Power plant - Mounts,char,0,,,"The structural framework which supports the engine on the nacelle, firewall or pylon. Typical parts are mount, bracket, fitting, shock mount, bolt, isolator, hanger, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057130XX,Aircraft - Aircraft power plant - Power plant - Fireseals,char,0,,,"The fire-resistant partitions and seals mounted on or about the power package to isolate areas subject to fire. Does not include firewalls which are filed in JASC code 5412. Typical parts are shroud, bracket, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057160XX,Aircraft - Aircraft power plant - Power plant - Air intake,char,0,,,"The portion of the powerplant system which directs airflow to the engine. Does not include integral structure with the airframe, which shall be included in the applicable structures JASC chapter. Typical parts are carburetor air heat doors, alternate air",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
Pre eADMS coding,seq_of_events,Modifier_Code,,1287,Oversize,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,1288,Perforated,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,1289,Punctured,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,1290,Reduced,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,1291,Service life exceeded,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
eADMS Data,Findings,findings_code,,01057170XX,Aircraft - Aircraft power plant - Power plant - Engine drains,char,0,,,"The components and manifold assemblies which are used to drain off excess fluids from the powerplant and its accessories. Includes components that are integral parts of, or fitted to the powerplant cowling. Typical parts are drain line, manifold, flame ar",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057197XX,Aircraft - Aircraft power plant - Power plant - Powerplant wiring,char,0,,,For reports indicating a problem with wiring specific to the Powerplant System.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057200XX,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - (general),char,0,,,"The units and components which are used to induce and convert fuel-air mixture into power, and transmit power to the propeller shaft (if any) and accessory drives. Full identification of the powerplant is required in all reports in JASC series codes 7200",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057210XX,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Reduction gear and shaft,char,0,,,"For reports pertaining to reduction gears, combining gearboxes, propeller drive shafts, and helicopter rotor shafts, which are used to transfer power from turboprop and turboshaft engines, to the propeller or helicopter rotor. Do not use this code for acc",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057220XX,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Air inlet section (core eng),char,0,,,"The engine section through which air enters the compressor section. Typical parts are inlet case, inlet cone, inlet screen, guide vane, inlet scroll, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057230XX,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Compressor section,char,0,,,"The engine section where incoming air is compressed. Includes the operation of variable stator blades, linkage to the various valves and sense lines. Typical parts are case, the rotating portion of the compressor, lines, fan blades, disc, bearing, seal, m",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057240XX,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Combustion section,char,0,,,"The engine section in which fuel and air are mixed and burned. Typical parts are case, burner can, liner, vane ring, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
Pre eADMS coding,seq_of_events,Modifier_Code,,1293,Weak signal,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,1294,Deflated,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
eADMS Data,Findings,findings_code,,01057250XX,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Turbine section,char,0,,,"The engine section which contains the turbine disc and associated nozzles and cases. Typical parts are case, disc, blade, nozzle, bearing, bearing cover, power turbine, shaft, tie bolts, seals, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057260XX,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Accessory drives,char,0,,,"The engine mounted gearbox which provides mechanical power takeoffs to drive accessories such as pumps, generators, chip detectors. Does not include the remote gearboxes which are filed in JASC code 8300.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057261XX,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Oil system,char,0,,,"The system components and parts which provide lubricating oil pressure, circulation and scavenging throughout the engine. Does not include externally mounted storage tanks filed in JASC code 7910, coolers in JASC code 7921, or connecting lines in JASC cod",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057270XX,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Bypass section,char,0,,,"For the non-rotating portion of engine air flow ducting for the prime purpose of adding to engine thrust of turbo-jet engines. Does not include the rotating components such as blades. Typical parts are duct, skin, duct segment, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057297XX,Aircraft - Aircraft power plant - Engine (turbine/turboprop) - Turb eng wiring,char,0,,,For reports indicating a problem with wiring specific to the Turbine Engine System.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057300XX,Aircraft - Aircraft power plant - Engine fuel and control - (general),char,0,,,For general reports of turbine or reciprocating engine fuel systems with insufficient information to file in a more specific JASC 7300 series code.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057310XX,Aircraft - Aircraft power plant - Engine fuel and control - Fuel distribution,char,0,,,"For components and parts of the engine fuel system from the main quick disconnect fitting or airframe fuel system strainer to the fuel control unit. Does not include the controlling or metering aspects filed in JASC code 7322, or the primer systems in JAS",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
Pre eADMS coding,seq_of_events,Modifier_Code,,1296,(no modifier specified),int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed, it would be coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
eADMS Data,Findings,findings_code,,01057330XX,Aircraft - Aircraft power plant - Engine fuel and control - Fuel indicating system,char,0,,,"For reports of fuel temperature, flow rate, or pressure indicating and warning systems other than the indicators, sensors, and transmitters. Typical parts are line, hose, lamp, bulb, wiring harness, circuit breaker, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057331XX,Aircraft - Aircraft power plant - Engine fuel and control - Fuel flow indicating,char,0,,,"The instrument which indicates the flow rate of metered fuel to the engine. Does not include the transmitter. Typical parts are indicator, power supply, needle, dial, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057332XX,Aircraft - Aircraft power plant - Engine fuel and control - Fuel pressure indicating,char,0,,,"The instrument which indicates the pressure of fuel at the fuel control/carburetor as provided by the engine driven or motor driven pumps. Includes the pressure warning indicating lamps. Typical parts are indicator, bourdon tube, diaphragm, needle, case,",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057333XX,Aircraft - Aircraft power plant - Engine fuel and control - Fuel flow sensor,char,0,,,"The unit and associated circuitry and parts which senses and transmits the rate of fuel flow to the cockpit indicator. Typical parts are transmitter, sensor, fitting, connector, transducer, etc.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057334XX,Aircraft - Aircraft power plant - Engine fuel and control - Fuel press sensor,char,0,,,"The units which sense and transmit to the cockpit indicator or indicator lamps, the pressure of fuel available at the engine fuel control/carburetor. Includes pressure switch and circuitry for warning indication. Typical parts are transducer, transmitter,",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
Pre eADMS coding,seq_of_events,Modifier_Code,,2106,Inoperative,int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed it is coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,2107,Loss (partial),int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed, it would be coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
Pre eADMS coding,seq_of_events,Modifier_Code,,2108,Loss (total),int,0,Modifier Code - enhances Subject code,"Modifiers are used in conjunction with subject codes to provide additional detail, clarification, and/or specificity. For example, if an aircraft's fuel pump failed, it would be coded as the combination of subj_code 15110 (fuel system-fuel pump) and modifier_code 1240 (failure) or 1135 (failure, total). Because of the possibility of coding similar accidents using slightly different codes, it may be necessary to try all variations of applicable codes in order to identify all desired records.",,,
eADMS Data,Findings,findings_code,,01057397XX,Aircraft - Aircraft power plant - Engine fuel and control - Eng fuel sys wiring,char,0,,,For reports indicating a problem with wiring specific to the Engine Fuel System.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057400XX,Aircraft - Aircraft power plant - Ignition system - (general),char,0,,,For general reports of ignition problems with insufficient information to file in a more specific JASC 7400 series code.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057410XX,Aircraft - Aircraft power plant - Ignition system - Ignition power supply,char,0,,,"The units and components which generate, control, furnish or distribute an electrical current to ignite the fuel air mixture in cylinders of reciprocating engines or in the combustion chambers or thrust augmentors of turbine engines.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057411XX,Aircraft - Aircraft power plant - Ignition system - Low tension coil,char,0,,,"For reports of magneto coils used on select engines such as the Pratt & Whitney (PWA), Model R2800, to generate a low tension voltage to high tension voltage coil mounted at each engine cylinder. Not generally used on modern light aircraft reciprocating e",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057412XX,Aircraft - Aircraft power plant - Ignition system - Exciter,char,0,,,"The unit used with turbine engine ignition systems for starting engines. Typical parts are exciter box, bracket, relay. The component make and model should be included.",,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
eADMS Data,Findings,findings_code,,01057413XX,Aircraft - Aircraft power plant - Ignition system - Induction vibrator,char,0,,,The unit which provides a high tension spark to reciprocating engine spark plugs for starting.,,"New - With the implementation of eADMS in 2006, the ""Events_Sequence"" table will replace the ""Occurrences"" table and the ""Findings"" table will replace the ""Seq_of_events"" table."
